#RIC,Date[L],Time[L],Type,Open,High,Low,Last,Volume
JNJ.N,20110103,,End Of Day (from Real-Time),62.7,63.18,62.53,62.82,4043541
JNJ.N,20110104,,End Of Day (from Real-Time),63.13,63.35,62.75,63.35,3330982
JNJ.N,20110105,,End Of Day (from Real-Time),63.5,63.52,62.95,63.31,3079787
JNJ.N,20110106,,End Of Day (from Real-Time),63.47,63.5,62.9,63.21,2022478
JNJ.N,20110107,,End Of Day (from Real-Time),63.2,63.23,62.56,62.6,2961815
JNJ.N,20110110,,End Of Day (from Real-Time),62.18,62.39,62,62.16,2289801
JNJ.N,20110111,,End Of Day (from Real-Time),62.21,62.34,62,62.27,1744006
JNJ.N,20110112,,End Of Day (from Real-Time),62.46,62.88,62.32,62.5,2528104
JNJ.N,20110113,,End Of Day (from Real-Time),62.52,62.98,62.35,62.91,2154350
JNJ.N,20110114,,End Of Day (from Real-Time),62.86,62.88,62.26,62.55,3240763
JNJ.N,20110118,,End Of Day (from Real-Time),62.29,62.58,62.01,62.1,4349381
JNJ.N,20110119,,End Of Day (from Real-Time),62.04,62.61,62.04,62.56,2319186
JNJ.N,20110120,,End Of Day (from Real-Time),62.76,63.1,62.54,62.86,3720948
JNJ.N,20110121,,End Of Day (from Real-Time),63.12,63.15,62.46,62.66,4618554
JNJ.N,20110124,,End Of Day (from Real-Time),62.53,62.71,62.16,62.22,2778241
JNJ.N,20110125,,End Of Day (from Real-Time),61,61.62,60.71,61.08,5355677
JNJ.N,20110126,,End Of Day (from Real-Time),61.17,61.25,60.6,60.6,3833259
JNJ.N,20110127,,End Of Day (from Real-Time),60.74,61.04,60.61,60.68,2557152
JNJ.N,20110128,,End Of Day (from Real-Time),60.97,60.97,60,60.01,4386075
JNJ.N,20110131,,End Of Day (from Real-Time),60.05,60.21,59.7,59.77,6824683
JNJ.N,20110201,,End Of Day (from Real-Time),59.78,60.73,59.77,60.63,2999108
JNJ.N,20110202,,End Of Day (from Real-Time),60.46,60.76,60.28,60.62,2475657
JNJ.N,20110203,,End Of Day (from Real-Time),60.63,60.97,60.6,60.8,2146605
JNJ.N,20110204,,End Of Day (from Real-Time),60.87,60.92,60.65,60.84,2113854
JNJ.N,20110207,,End Of Day (from Real-Time),60.79,60.98,60.65,60.87,1969542
JNJ.N,20110208,,End Of Day (from Real-Time),60.95,60.99,60.75,60.94,2002752
JNJ.N,20110209,,End Of Day (from Real-Time),60.88,60.93,60.64,60.88,2564755
JNJ.N,20110210,,End Of Day (from Real-Time),60.72,61.07,60.43,60.93,2591121
JNJ.N,20110211,,End Of Day (from Real-Time),60.76,61.17,60.51,60.7,2916511
JNJ.N,20110214,,End Of Day (from Real-Time),60.75,60.97,60.65,60.7,1770431
JNJ.N,20110215,,End Of Day (from Real-Time),60.6,60.68,60.49,60.62,2159097
JNJ.N,20110216,,End Of Day (from Real-Time),60.6,60.74,60.5,60.52,2118243
JNJ.N,20110217,,End Of Day (from Real-Time),60.36,60.92,60.35,60.79,1901639
JNJ.N,20110218,,End Of Day (from Real-Time),60.86,61.22,60.57,61.11,4967059
JNJ.N,20110222,,End Of Day (from Real-Time),60.62,60.99,60.45,60.65,3283348
JNJ.N,20110223,,End Of Day (from Real-Time),60.75,61.07,60.37,60.39,3590083
JNJ.N,20110224,,End Of Day (from Real-Time),60.44,60.5,60.03,60.25,3211560
JNJ.N,20110225,,End Of Day (from Real-Time),59.93,59.95,59.37,59.64,3379215
JNJ.N,20110228,,End Of Day (from Real-Time),59.9,61.45,59.87,61.44,6318297
JNJ.N,20110301,,End Of Day (from Real-Time),61.43,61.5,60.6,60.69,3329868
JNJ.N,20110302,,End Of Day (from Real-Time),60.53,60.92,60.36,60.81,3028565
JNJ.N,20110303,,End Of Day (from Real-Time),61.1,61.2,60.81,61.05,2167116
JNJ.N,20110304,,End Of Day (from Real-Time),61.2,61.24,60.34,61.06,3490910
JNJ.N,20110307,,End Of Day (from Real-Time),61.04,61.07,60.3,60.4,3362701
JNJ.N,20110308,,End Of Day (from Real-Time),60.47,60.99,60.34,60.71,2931708
JNJ.N,20110309,,End Of Day (from Real-Time),60.7,61.06,60.32,60.4,3110629
JNJ.N,20110310,,End Of Day (from Real-Time),60.16,60.29,59.4,59.61,4269077
JNJ.N,20110311,,End Of Day (from Real-Time),59.45,59.86,59.11,59.69,3147100
JNJ.N,20110314,,End Of Day (from Real-Time),59.4,59.48,58.92,59.13,3309871
JNJ.N,20110315,,End Of Day (from Real-Time),58.71,58.75,58.02,58.48,4692094
JNJ.N,20110316,,End Of Day (from Real-Time),58.46,58.46,57.5,57.66,5125388
JNJ.N,20110317,,End Of Day (from Real-Time),58.18,58.37,57.9,58.13,3591505
JNJ.N,20110318,,End Of Day (from Real-Time),58.54,58.69,58.11,58.57,6938728
JNJ.N,20110321,,End Of Day (from Real-Time),58.77,59.16,58.68,58.83,3344495
JNJ.N,20110322,,End Of Day (from Real-Time),58.78,59.14,58.71,58.79,2690256
JNJ.N,20110323,,End Of Day (from Real-Time),58.7,58.89,58.51,58.72,3242680
JNJ.N,20110324,,End Of Day (from Real-Time),58.89,59.08,58.74,59.03,2421557
JNJ.N,20110325,,End Of Day (from Real-Time),59.04,59.09,58.65,58.98,2619955
JNJ.N,20110328,,End Of Day (from Real-Time),59.12,59.3,59,59.24,2767476
JNJ.N,20110329,,End Of Day (from Real-Time),58.98,59.31,58.93,59.22,2401621
JNJ.N,20110330,,End Of Day (from Real-Time),59.3,59.73,59.28,59.38,4003141
JNJ.N,20110331,,End Of Day (from Real-Time),59.33,59.7,59.25,59.25,3765218
JNJ.N,20110401,,End Of Day (from Real-Time),59.55,59.55,59.07,59.49,2639134
JNJ.N,20110404,,End Of Day (from Real-Time),59.52,60.18,59.47,60.15,2726934
JNJ.N,20110405,,End Of Day (from Real-Time),59.89,59.96,59.48,59.8,2610303
JNJ.N,20110406,,End Of Day (from Real-Time),59.85,59.9,59.61,59.66,2749219
JNJ.N,20110407,,End Of Day (from Real-Time),59.66,59.76,59.25,59.48,2567303
JNJ.N,20110408,,End Of Day (from Real-Time),59.63,59.78,59.31,59.46,2126826
JNJ.N,20110411,,End Of Day (from Real-Time),59.5,60.16,59.5,59.86,3002263
JNJ.N,20110412,,End Of Day (from Real-Time),59.7,60.08,59.7,59.94,3098237
JNJ.N,20110413,,End Of Day (from Real-Time),59.66,59.95,59.55,59.6,3365508
JNJ.N,20110414,,End Of Day (from Real-Time),59.52,60.12,59.5,60.02,3112885
JNJ.N,20110415,,End Of Day (from Real-Time),60.23,60.95,59.99,60.56,6221982
JNJ.N,20110418,,End Of Day (from Real-Time),60.28,61.19,60.1,60.46,5354425
JNJ.N,20110419,,End Of Day (from Real-Time),62,62.87,61.81,62.69,5976663
JNJ.N,20110420,,End Of Day (from Real-Time),63.25,64.54,63.25,64.39,6300299
JNJ.N,20110421,,End Of Day (from Real-Time),63.9,64.3,63.77,64.07,3436839
JNJ.N,20110425,,End Of Day (from Real-Time),63.75,64.2,63.51,64.11,2518205
JNJ.N,20110426,,End Of Day (from Real-Time),64.18,65.3,64.15,64.95,4387610
JNJ.N,20110427,,End Of Day (from Real-Time),63.46,65.6,63.4,65.57,5091327
JNJ.N,20110428,,End Of Day (from Real-Time),65.4,65.74,64.94,65.38,3474150
JNJ.N,20110429,,End Of Day (from Real-Time),65.64,65.97,65.4,65.72,3741741
JNJ.N,20110502,,End Of Day (from Real-Time),65.97,66.31,65.82,66.21,5095285
JNJ.N,20110503,,End Of Day (from Real-Time),66.2,66.46,66.01,66.26,3350639
JNJ.N,20110504,,End Of Day (from Real-Time),66.17,66.2,65.38,65.67,3649157
JNJ.N,20110505,,End Of Day (from Real-Time),65.5,65.5,64.8,65.01,3880203
JNJ.N,20110506,,End Of Day (from Real-Time),65.26,65.5,65.12,65.27,3453299
JNJ.N,20110509,,End Of Day (from Real-Time),65.18,65.76,65.12,65.63,2333821
JNJ.N,20110510,,End Of Day (from Real-Time),65.72,65.8,65.29,65.76,2345769
JNJ.N,20110511,,End Of Day (from Real-Time),66.34,66.74,65.81,66.57,4624828
JNJ.N,20110512,,End Of Day (from Real-Time),66,67.37,65.82,67.19,3948940
JNJ.N,20110513,,End Of Day (from Real-Time),67.01,67.19,65.95,66.62,3156576
JNJ.N,20110516,,End Of Day (from Real-Time),66.39,66.79,66.26,66.37,3527011
JNJ.N,20110517,,End Of Day (from Real-Time),66.3,66.47,65.86,66.4,2759224
JNJ.N,20110518,,End Of Day (from Real-Time),66.23,66.5,65.94,66.5,2428245
JNJ.N,20110519,,End Of Day (from Real-Time),66.49,66.52,65.85,66.39,3255388
JNJ.N,20110520,,End Of Day (from Real-Time),66.33,66.33,65.28,65.69,4900057
JNJ.N,20110523,,End Of Day (from Real-Time),65.24,65.69,65.08,65.56,3910592
JNJ.N,20110524,,End Of Day (from Real-Time),65.69,66.23,65.5,65.78,3494834
JNJ.N,20110525,,End Of Day (from Real-Time),66.3,66.59,66.07,66.29,3940604
JNJ.N,20110526,,End Of Day (from Real-Time),65.58,65.78,65.28,65.51,3135197
JNJ.N,20110527,,End Of Day (from Real-Time),65.61,66.97,65.61,66.77,4347475
JNJ.N,20110531,,End Of Day (from Real-Time),67.25,67.34,66.99,67.29,5631682
JNJ.N,20110601,,End Of Day (from Real-Time),67,67.29,66.46,66.48,3409385
JNJ.N,20110602,,End Of Day (from Real-Time),66.48,66.76,66.28,66.48,2725813
JNJ.N,20110603,,End Of Day (from Real-Time),65.97,66.35,65.83,66.11,2993936
JNJ.N,20110606,,End Of Day (from Real-Time),65.89,66.22,65.89,66.05,2558279
JNJ.N,20110607,,End Of Day (from Real-Time),66,66.22,65.5,65.5,3198103
JNJ.N,20110608,,End Of Day (from Real-Time),65.49,66.23,65.18,66.14,2827037
JNJ.N,20110609,,End Of Day (from Real-Time),66.33,67.28,66.17,66.78,4363088
JNJ.N,20110610,,End Of Day (from Real-Time),66.4,66.68,66.09,66.09,3343907
JNJ.N,20110613,,End Of Day (from Real-Time),66.28,66.96,66.28,66.59,2305100
JNJ.N,20110614,,End Of Day (from Real-Time),66.94,67.36,66.76,67.1,3017406
JNJ.N,20110615,,End Of Day (from Real-Time),66.96,66.98,65.71,66.16,3618889
JNJ.N,20110616,,End Of Day (from Real-Time),65.66,66.35,65.48,66.32,3621289
JNJ.N,20110617,,End Of Day (from Real-Time),66.75,66.95,66.2,66.29,7917720
JNJ.N,20110620,,End Of Day (from Real-Time),66.11,66.74,66.09,66.51,3068210
JNJ.N,20110621,,End Of Day (from Real-Time),66.51,66.75,66.16,66.49,2624518
JNJ.N,20110622,,End Of Day (from Real-Time),66.5,66.61,66.05,66.07,2704107
JNJ.N,20110623,,End Of Day (from Real-Time),65.58,65.74,64.7,65.67,4801024
JNJ.N,20110624,,End Of Day (from Real-Time),65.59,65.61,64.84,65.06,4833019
JNJ.N,20110627,,End Of Day (from Real-Time),65.26,65.61,65,65.25,2275884
JNJ.N,20110628,,End Of Day (from Real-Time),65.47,66.12,65.4,65.91,2394273
JNJ.N,20110629,,End Of Day (from Real-Time),65.98,66.59,65.96,66.31,2714206
JNJ.N,20110630,,End Of Day (from Real-Time),66.54,66.91,66.25,66.52,3166122
JNJ.N,20110701,,End Of Day (from Real-Time),66.44,67.36,66.27,67.3,3006872
JNJ.N,20110705,,End Of Day (from Real-Time),67.37,67.67,67.25,67.62,3112301
JNJ.N,20110706,,End Of Day (from Real-Time),67.71,67.75,67.38,67.55,2151524
JNJ.N,20110707,,End Of Day (from Real-Time),67.8,68.05,67.4,67.92,2691218
JNJ.N,20110708,,End Of Day (from Real-Time),67.85,67.99,67.2,67.57,2114365
JNJ.N,20110711,,End Of Day (from Real-Time),66.88,67.41,66.87,67.27,2437214
JNJ.N,20110712,,End Of Day (from Real-Time),67.01,67.67,66.83,67,3164450
JNJ.N,20110713,,End Of Day (from Real-Time),67.39,67.98,67.21,67.63,2937131
JNJ.N,20110714,,End Of Day (from Real-Time),67.65,67.93,67.47,67.66,3012288
JNJ.N,20110715,,End Of Day (from Real-Time),67.66,67.95,66.99,67.45,4456397
JNJ.N,20110718,,End Of Day (from Real-Time),67.25,67.35,66.55,67.09,3257613
JNJ.N,20110719,,End Of Day (from Real-Time),67.09,67.1,66.15,66.72,3986858
JNJ.N,20110720,,End Of Day (from Real-Time),66.64,66.9,66.06,66.24,2861044
JNJ.N,20110721,,End Of Day (from Real-Time),66.5,66.79,66.13,66.47,3608800
JNJ.N,20110722,,End Of Day (from Real-Time),66.64,66.78,66.5,66.72,2458323
JNJ.N,20110725,,End Of Day (from Real-Time),66.25,66.43,66.02,66.25,2778691
JNJ.N,20110726,,End Of Day (from Real-Time),66.23,66.32,65.88,65.92,2920513
JNJ.N,20110727,,End Of Day (from Real-Time),65.77,65.83,65.15,65.23,3746328
JNJ.N,20110728,,End Of Day (from Real-Time),65.23,65.62,64.78,65.08,2964233
JNJ.N,20110729,,End Of Day (from Real-Time),64.75,64.92,64.13,64.79,6592774
JNJ.N,20110801,,End Of Day (from Real-Time),65.03,65.19,63.66,64.43,6137299
JNJ.N,20110802,,End Of Day (from Real-Time),64.13,64.35,63.43,63.43,5477675
JNJ.N,20110803,,End Of Day (from Real-Time),63.35,63.48,61.87,63.41,5002350
JNJ.N,20110804,,End Of Day (from Real-Time),62.56,63.16,61.81,61.84,6360512
JNJ.N,20110805,,End Of Day (from Real-Time),62.11,63.43,61.05,62.71,6842986
JNJ.N,20110808,,End Of Day (from Real-Time),61.7,62.57,61.05,61.12,9135301
JNJ.N,20110809,,End Of Day (from Real-Time),62,62.23,59.08,62.2,10437117
JNJ.N,20110810,,End Of Day (from Real-Time),61.39,61.96,60.01,60.2,8783886
JNJ.N,20110811,,End Of Day (from Real-Time),60.2,64.19,60.19,63.44,9937937
JNJ.N,20110812,,End Of Day (from Real-Time),63.52,63.99,62.91,63.36,5525775
JNJ.N,20110815,,End Of Day (from Real-Time),63.84,64.62,63.62,64.59,4392323
JNJ.N,20110816,,End Of Day (from Real-Time),63.87,64.7,63.69,64.36,3934694
JNJ.N,20110817,,End Of Day (from Real-Time),64.75,64.8,63.8,64.26,3823178
JNJ.N,20110818,,End Of Day (from Real-Time),63.15,63.58,62.03,63.16,8071681
JNJ.N,20110819,,End Of Day (from Real-Time),62.84,63.78,62.8,63.14,7216215
JNJ.N,20110822,,End Of Day (from Real-Time),64,64.1,63.01,63.29,4355607
JNJ.N,20110823,,End Of Day (from Real-Time),63.42,64.99,63.42,64.97,4155163
JNJ.N,20110824,,End Of Day (from Real-Time),65.39,65.7,64.84,65.53,5159156
JNJ.N,20110825,,End Of Day (from Real-Time),65.45,65.45,64.2,64.55,4271428
JNJ.N,20110826,,End Of Day (from Real-Time),63.55,64.57,62.52,64.28,4894566
JNJ.N,20110829,,End Of Day (from Real-Time),64.61,65.92,64.56,65.86,3259095
JNJ.N,20110830,,End Of Day (from Real-Time),65.64,66.04,65.19,65.77,3384579
JNJ.N,20110831,,End Of Day (from Real-Time),66,66.23,65.34,65.8,5167527
JNJ.N,20110901,,End Of Day (from Real-Time),65.62,66.14,65.11,65.35,3171285
JNJ.N,20110902,,End Of Day (from Real-Time),64.75,64.99,63.92,64.07,3851177
JNJ.N,20110906,,End Of Day (from Real-Time),63.14,64.75,62.5,64.64,3915841
JNJ.N,20110907,,End Of Day (from Real-Time),64.99,65.45,64.69,65.43,3492425
JNJ.N,20110908,,End Of Day (from Real-Time),64.89,65.92,64.86,64.95,4236721
JNJ.N,20110909,,End Of Day (from Real-Time),64.3,64.34,63.29,63.64,5717386
JNJ.N,20110912,,End Of Day (from Real-Time),63,63.6,62.3,63.59,3934977
JNJ.N,20110913,,End Of Day (from Real-Time),63.97,63.97,63.19,63.61,3558290
JNJ.N,20110914,,End Of Day (from Real-Time),64.12,64.47,63,63.73,3925394
JNJ.N,20110915,,End Of Day (from Real-Time),64.25,64.63,63.92,64.41,3351561
JNJ.N,20110916,,End Of Day (from Real-Time),64.54,64.73,64.2,64.59,8411389
JNJ.N,20110919,,End Of Day (from Real-Time),64,64.39,63.63,64.14,2522380
JNJ.N,20110920,,End Of Day (from Real-Time),64.46,64.85,63.79,64.22,2864693
JNJ.N,20110921,,End Of Day (from Real-Time),64.22,64.59,63.11,63.13,2881488
JNJ.N,20110922,,End Of Day (from Real-Time),62,62.58,61.14,61.92,4682867
JNJ.N,20110923,,End Of Day (from Real-Time),61.38,61.89,61.01,61.59,3152790
JNJ.N,20110926,,End Of Day (from Real-Time),62.16,62.84,62.01,62.69,2954985
JNJ.N,20110927,,End Of Day (from Real-Time),63.27,64.35,63.24,63.82,4095284
JNJ.N,20110928,,End Of Day (from Real-Time),63.82,64.44,63.14,63.25,2695863
JNJ.N,20110929,,End Of Day (from Real-Time),63.78,64.24,63.02,63.9,2527456
JNJ.N,20110930,,End Of Day (from Real-Time),63.3,64.74,63.15,63.71,4415168
JNJ.N,20111003,,End Of Day (from Real-Time),63.53,64.2,62.05,62.08,4810696
JNJ.N,20111004,,End Of Day (from Real-Time),61.55,62.33,60.84,62.17,5062542
JNJ.N,20111005,,End Of Day (from Real-Time),62.22,62.5,61.61,62.35,3756968
JNJ.N,20111006,,End Of Day (from Real-Time),62.49,62.83,62.11,62.81,2628881
JNJ.N,20111007,,End Of Day (from Real-Time),63.1,63.7,63.02,63.13,3188133
JNJ.N,20111010,,End Of Day (from Real-Time),63.9,64.43,63.64,64.43,2144275
JNJ.N,20111011,,End Of Day (from Real-Time),64.21,64.29,63.85,63.96,2293272
JNJ.N,20111012,,End Of Day (from Real-Time),64.05,64.69,63.88,64.33,2977773
JNJ.N,20111013,,End Of Day (from Real-Time),64.25,64.32,63.57,64.23,2310532
JNJ.N,20111014,,End Of Day (from Real-Time),64.74,64.74,64.17,64.72,1927044
JNJ.N,20111017,,End Of Day (from Real-Time),64.4,64.44,63.63,63.79,2730025
JNJ.N,20111018,,End Of Day (from Real-Time),63.81,64.74,63.4,64.42,2732033
JNJ.N,20111019,,End Of Day (from Real-Time),64.5,64.5,62.16,62.64,5263418
JNJ.N,20111020,,End Of Day (from Real-Time),62.95,63.02,62.31,62.53,3149835
JNJ.N,20111021,,End Of Day (from Real-Time),63.09,63.84,62.89,63.78,5438299
JNJ.N,20111024,,End Of Day (from Real-Time),64,64.79,63.61,64.73,4057067
JNJ.N,20111025,,End Of Day (from Real-Time),64.55,64.82,63.56,63.69,3610313
JNJ.N,20111026,,End Of Day (from Real-Time),64.13,64.6,63.79,64.49,2997464
JNJ.N,20111027,,End Of Day (from Real-Time),64.95,65.68,64.71,65.5,4582467
JNJ.N,20111028,,End Of Day (from Real-Time),65.66,65.84,65.29,65.6,3108204
JNJ.N,20111031,,End Of Day (from Real-Time),65.25,65.86,64.39,64.39,4702995
JNJ.N,20111101,,End Of Day (from Real-Time),63.69,64.1,63.18,63.38,4103855
JNJ.N,20111102,,End Of Day (from Real-Time),64.19,64.19,63.42,63.64,3029971
JNJ.N,20111103,,End Of Day (from Real-Time),64.11,64.52,63.68,64.34,2710250
JNJ.N,20111104,,End Of Day (from Real-Time),64,64.54,63.42,64.12,2662527
JNJ.N,20111107,,End Of Day (from Real-Time),63.89,64.33,63.25,64,2323455
JNJ.N,20111108,,End Of Day (from Real-Time),64.15,64.99,63.95,64.86,1998871
JNJ.N,20111109,,End Of Day (from Real-Time),63.83,64.13,63.1,63.53,3778102
JNJ.N,20111110,,End Of Day (from Real-Time),64.09,64.42,63.66,64.12,2119783
JNJ.N,20111111,,End Of Day (from Real-Time),64.73,65.49,64.67,65.25,2434428
JNJ.N,20111114,,End Of Day (from Real-Time),65,65.32,64.66,64.91,2110856
JNJ.N,20111115,,End Of Day (from Real-Time),65,65.29,64.51,64.99,1824470
JNJ.N,20111116,,End Of Day (from Real-Time),64.6,65.16,64.3,64.4,2370855
JNJ.N,20111117,,End Of Day (from Real-Time),64.2,64.32,63.31,63.94,2674042
JNJ.N,20111118,,End Of Day (from Real-Time),64.16,64.19,63.57,63.85,3957776
JNJ.N,20111121,,End Of Day (from Real-Time),63.15,63.34,62.88,62.94,2445328
JNJ.N,20111122,,End Of Day (from Real-Time),62.98,63.2,62.7,62.9,2331427
JNJ.N,20111123,,End Of Day (from Real-Time),62.61,62.61,61.99,61.99,3160751
JNJ.N,20111125,,End Of Day (from Real-Time),61.26,61.63,61.05,61.27,2131387
JNJ.N,20111128,,End Of Day (from Real-Time),61.88,62.71,61.83,62.37,3545648
JNJ.N,20111129,,End Of Day (from Real-Time),62.68,63.13,62.46,62.78,2360585
JNJ.N,20111130,,End Of Day (from Real-Time),64,64.74,63.8,64.72,5661016
JNJ.N,20111201,,End Of Day (from Real-Time),64.76,64.95,64.35,64.45,2979454
JNJ.N,20111202,,End Of Day (from Real-Time),64.84,64.89,63.3,63.47,4156189
JNJ.N,20111205,,End Of Day (from Real-Time),64.12,64.25,62.85,63.36,4193367
JNJ.N,20111206,,End Of Day (from Real-Time),63.57,63.93,63.26,63.49,2653655
JNJ.N,20111207,,End Of Day (from Real-Time),63.56,64.81,63.38,64.45,3280581
JNJ.N,20111208,,End Of Day (from Real-Time),64.28,64.45,63.56,63.78,2962401
JNJ.N,20111209,,End Of Day (from Real-Time),64.16,64.68,63.98,64.53,2401155
JNJ.N,20111212,,End Of Day (from Real-Time),63.91,64.2,63.35,63.51,2774116
JNJ.N,20111213,,End Of Day (from Real-Time),64,64,63.14,63.36,3527760
JNJ.N,20111214,,End Of Day (from Real-Time),63.45,63.48,62.93,63.18,2286650
JNJ.N,20111215,,End Of Day (from Real-Time),63.65,64.1,63.63,64,2461763
JNJ.N,20111216,,End Of Day (from Real-Time),64.36,64.37,63.55,64.3,8445656
JNJ.N,20111219,,End Of Day (from Real-Time),64.2,64.28,63.36,63.53,1973984
JNJ.N,20111220,,End Of Day (from Real-Time),64.04,64.73,64.01,64.52,3629735
JNJ.N,20111221,,End Of Day (from Real-Time),64.84,64.99,64.58,64.96,2605932
JNJ.N,20111222,,End Of Day (from Real-Time),65,65.26,64.63,65.18,2404244
JNJ.N,20111223,,End Of Day (from Real-Time),65.43,66,65.18,65.98,1631607
JNJ.N,20111227,,End Of Day (from Real-Time),65.99,66.31,65.9,66.02,1433736
JNJ.N,20111228,,End Of Day (from Real-Time),65.96,65.99,65.3,65.45,1780274
JNJ.N,20111229,,End Of Day (from Real-Time),65.41,66.03,65.37,65.88,1813166
JNJ.N,20111230,,End Of Day (from Real-Time),65.76,65.92,65.54,65.58,1971761
JNJ.N,20120103,,End Of Day (from Real-Time),65.55,66,65.25,65.88,4461218
JNJ.N,20120104,,End Of Day (from Real-Time),65.87,65.88,65.11,65.48,2351489
JNJ.N,20120105,,End Of Day (from Real-Time),65.3,65.59,64.84,65.4,2510951
JNJ.N,20120106,,End Of Day (from Real-Time),65.46,65.46,64.61,64.83,2878503
JNJ.N,20120109,,End Of Day (from Real-Time),64.97,65,64.41,64.93,2052811
JNJ.N,20120110,,End Of Day (from Real-Time),65.2,65.37,65.04,65.2,2325863
JNJ.N,20120111,,End Of Day (from Real-Time),65.11,65.14,64.84,65.13,1499470
JNJ.N,20120112,,End Of Day (from Real-Time),65.35,65.41,64.94,65.23,1907986
JNJ.N,20120113,,End Of Day (from Real-Time),65,65.27,64.37,65.26,2628173
JNJ.N,20120117,,End Of Day (from Real-Time),65.5,65.69,65.05,65.12,2298735
JNJ.N,20120118,,End Of Day (from Real-Time),65.22,65.37,65,65.28,1861795
JNJ.N,20120119,,End Of Day (from Real-Time),65.18,65.25,64.79,65.19,2865887
JNJ.N,20120120,,End Of Day (from Real-Time),65.39,65.55,64.57,65.27,5093409
JNJ.N,20120123,,End Of Day (from Real-Time),65.15,65.33,64.88,65,1999999
JNJ.N,20120124,,End Of Day (from Real-Time),64.45,65.44,64.45,65,2653080
JNJ.N,20120125,,End Of Day (from Real-Time),65,65.22,64.76,65.22,1819014
JNJ.N,20120126,,End Of Day (from Real-Time),65.45,65.88,65.22,65.7,2954110
JNJ.N,20120127,,End Of Day (from Real-Time),65.67,65.87,65.46,65.56,2650754
JNJ.N,20120130,,End Of Day (from Real-Time),65.31,65.71,65.23,65.71,2012008
JNJ.N,20120131,,End Of Day (from Real-Time),65.9,65.95,65.57,65.91,4528093
JNJ.N,20120201,,End Of Day (from Real-Time),65.99,66.31,65.65,65.69,2935964
JNJ.N,20120202,,End Of Day (from Real-Time),65.91,65.91,65.35,65.59,2117467
JNJ.N,20120203,,End Of Day (from Real-Time),65.93,66,65.53,65.64,2277942
JNJ.N,20120206,,End Of Day (from Real-Time),65.46,65.58,65.06,65.19,2399645
JNJ.N,20120207,,End Of Day (from Real-Time),65.11,65.39,65.02,65.26,2249224
JNJ.N,20120208,,End Of Day (from Real-Time),65.18,65.34,65.09,65.24,1526896
JNJ.N,20120209,,End Of Day (from Real-Time),65.21,65.35,64.83,64.89,2135045
JNJ.N,20120210,,End Of Day (from Real-Time),64.65,64.76,64.25,64.6,2418157
JNJ.N,20120213,,End Of Day (from Real-Time),64.92,64.95,64.6,64.68,1876298
JNJ.N,20120214,,End Of Day (from Real-Time),64.72,64.86,64.33,64.61,2073620
JNJ.N,20120215,,End Of Day (from Real-Time),64.58,64.95,64.48,64.65,1851700
JNJ.N,20120216,,End Of Day (from Real-Time),64.6,65.16,64.44,64.92,1762790
