#RIC,Date[L],Time[L],Type,Open,High,Low,Last,Volume
AA.N,20120329,,End Of Day (from Real-Time),9.79,10.08,9.75,10.04,3689211
AA.N,20120330,,End Of Day (from Real-Time),10.14,10.15,9.98,10.02,3001721
AA.N,20120402,,End Of Day (from Real-Time),9.96,10.24,9.95,10.17,2684842
AA.N,20120403,,End Of Day (from Real-Time),10.13,10.16,9.97,10.06,3813726
AA.N,20120404,,End Of Day (from Real-Time),9.87,9.99,9.77,9.81,3253175
AA.N,20120405,,End Of Day (from Real-Time),9.78,9.89,9.59,9.63,2506081
AA.N,20120409,,End Of Day (from Real-Time),9.52,9.72,9.46,9.6,3476602
AA.N,20120410,,End Of Day (from Real-Time),9.61,9.64,9.31,9.31,3961464
AA.N,20120411,,End Of Day (from Real-Time),9.98,10.15,9.88,9.9,8536184
AA.N,20120412,,End Of Day (from Real-Time),9.99,10.24,9.96,10.17,4136031
AA.N,20120413,,End Of Day (from Real-Time),10.06,10.13,9.83,9.85,3230801
AA.N,20120416,,End Of Day (from Real-Time),9.93,9.95,9.73,9.86,3488071
AA.N,20120417,,End Of Day (from Real-Time),9.91,10.07,9.9,9.99,2226267
AA.N,20120418,,End Of Day (from Real-Time),9.93,10.07,9.9,9.95,3001970
AA.N,20120419,,End Of Day (from Real-Time),9.95,10.01,9.7,9.76,3300158
AA.N,20120420,,End Of Day (from Real-Time),9.85,9.92,9.67,9.7,3326647
AA.N,20120423,,End Of Day (from Real-Time),9.52,9.67,9.47,9.63,2305449
AA.N,20120424,,End Of Day (from Real-Time),9.63,9.76,9.6,9.66,1511551
AA.N,20120425,,End Of Day (from Real-Time),9.77,9.86,9.67,9.82,2691806
AA.N,20120426,,End Of Day (from Real-Time),9.78,9.89,9.72,9.86,1546066
AA.N,20120427,,End Of Day (from Real-Time),9.87,9.89,9.7,9.75,2565619
AA.N,20120430,,End Of Day (from Real-Time),9.71,9.78,9.64,9.73,2025400
AA.N,20120501,,End Of Day (from Real-Time),9.73,10.01,9.67,9.97,3105538
AA.N,20120502,,End Of Day (from Real-Time),9.87,9.88,9.69,9.73,2259635
AA.N,20120503,,End Of Day (from Real-Time),9.74,9.77,9.55,9.58,2009673
AA.N,20120504,,End Of Day (from Real-Time),9.5,9.51,9.34,9.37,2285647
AA.N,20120507,,End Of Day (from Real-Time),9.3,9.41,9.2,9.33,2413574
AA.N,20120508,,End Of Day (from Real-Time),9.24,9.27,9.03,9.21,2879523
AA.N,20120509,,End Of Day (from Real-Time),9.06,9.26,9,9.15,2748621
AA.N,20120510,,End Of Day (from Real-Time),9.24,9.25,9.04,9.1,2132615
AA.N,20120511,,End Of Day (from Real-Time),9,9.18,9,9.06,2248936
AA.N,20120514,,End Of Day (from Real-Time),9,9.08,8.92,8.92,2961324
AA.N,20120515,,End Of Day (from Real-Time),8.94,9.01,8.68,8.71,3034789
AA.N,20120516,,End Of Day (from Real-Time),8.74,8.87,8.48,8.49,3607295
AA.N,20120517,,End Of Day (from Real-Time),8.52,8.71,8.42,8.5,4189486
AA.N,20120518,,End Of Day (from Real-Time),8.56,8.68,8.38,8.43,4179679
AA.N,20120521,,End Of Day (from Real-Time),8.5,8.61,8.45,8.6,2007572
AA.N,20120522,,End Of Day (from Real-Time),8.62,8.72,8.41,8.49,3197804
AA.N,20120523,,End Of Day (from Real-Time),8.39,8.61,8.32,8.61,3086987
AA.N,20120524,,End Of Day (from Real-Time),8.61,8.64,8.43,8.63,2924005
AA.N,20120525,,End Of Day (from Real-Time),8.57,8.67,8.54,8.63,2249952
AA.N,20120529,,End Of Day (from Real-Time),8.8,8.92,8.75,8.89,3130296
AA.N,20120530,,End Of Day (from Real-Time),8.77,8.78,8.54,8.58,2249794
AA.N,20120531,,End Of Day (from Real-Time),8.58,8.62,8.39,8.55,2719561
AA.N,20120601,,End Of Day (from Real-Time),8.37,8.48,8.29,8.3,3233527
AA.N,20120604,,End Of Day (from Real-Time),8.28,8.39,8.21,8.39,3038742
AA.N,20120605,,End Of Day (from Real-Time),8.39,8.51,8.33,8.45,2061871
AA.N,20120606,,End Of Day (from Real-Time),8.56,8.67,8.54,8.62,3109729
AA.N,20120607,,End Of Day (from Real-Time),8.8,8.91,8.52,8.55,3207672
AA.N,20120608,,End Of Day (from Real-Time),8.47,8.53,8.36,8.52,2403167
AA.N,20120611,,End Of Day (from Real-Time),8.63,8.68,8.31,8.32,2775444
AA.N,20120612,,End Of Day (from Real-Time),8.36,8.52,8.34,8.52,3207319
AA.N,20120613,,End Of Day (from Real-Time),8.42,8.61,8.41,8.48,2533335
AA.N,20120614,,End Of Day (from Real-Time),8.48,8.66,8.42,8.65,2941011
AA.N,20120615,,End Of Day (from Real-Time),8.75,8.82,8.66,8.82,4606084
AA.N,20120618,,End Of Day (from Real-Time),8.76,8.76,8.62,8.69,2027787
AA.N,20120619,,End Of Day (from Real-Time),8.72,8.94,8.72,8.9,2828024
AA.N,20120620,,End Of Day (from Real-Time),8.89,9,8.83,8.92,3140840
AA.N,20120621,,End Of Day (from Real-Time),8.88,8.89,8.52,8.55,4029010
AA.N,20120622,,End Of Day (from Real-Time),8.58,8.66,8.5,8.62,7780313
AA.N,20120625,,End Of Day (from Real-Time),8.5,8.5,8.36,8.39,2974881
