Time, Price, Size
10/9/2014 6:31:12 PM,92.16,1
10/9/2014 6:31:18 PM,92.15,1
10/9/2014 6:31:19 PM,92.17,4
10/9/2014 6:31:24 PM,92.18,1
10/9/2014 6:31:29 PM,0,8
