Time, Price, Size
10/9/2014 6:31:17 PM,29.71,1
10/9/2014 6:31:19 PM,29.72,1
10/9/2014 6:31:20 PM,29.71,1
10/9/2014 6:31:23 PM,29.71,1
10/9/2014 6:31:26 PM,29.72,1
