Time, Price, Size
10/9/2014 6:31:15 PM,50.59,1
10/9/2014 6:31:18 PM,50.61,1
10/9/2014 6:31:21 PM,50.62,1
10/9/2014 6:31:24 PM,50.63,1
10/9/2014 6:31:27 PM,50.62,1
10/9/2014 6:31:30 PM,50.64,1
