Time, Price, Size
10/9/2014 6:31:17 PM,87.22,1
10/9/2014 6:31:19 PM,87.16,1
10/9/2014 6:31:21 PM,87.23,1
10/9/2014 6:31:24 PM,87.2,1
10/9/2014 6:31:25 PM,87.15,1
10/9/2014 6:31:28 PM,87.2,1
10/9/2014 6:31:29 PM,87.19,1
10/9/2014 6:31:30 PM,87.22,1
