Time, Price, Size
10/9/2014 6:31:16 PM,95.54,1
10/9/2014 6:31:18 PM,95.55,1
10/9/2014 6:31:21 PM,95.53,1
10/9/2014 6:31:22 PM,95.53,1
10/9/2014 6:31:24 PM,95.52,1
10/9/2014 6:31:25 PM,95.54,2
10/9/2014 6:31:26 PM,95.51,1
10/9/2014 6:31:27 PM,95.54,1
10/9/2014 6:31:28 PM,95.53,1
10/9/2014 6:31:30 PM,95.54,1
