UTX,-3915.970094
IBM,-2412.251579
XOM,-2072.306594
VZ,-2054.465908
T,-1385.23028
WMT,-1323.139307
DD,-1322.373507
HD,-1269.801929
DIS,-1128.159264
MMM,-722.3024193
INTC,-719.2216825
MCD,-539.7930892
KO,-526.3092701
CAT,-498.6229963
JNJ,-176.8852619
TRV,19.00826083
PFE,35.27893247
MSFT,86.53004486
CSCO,114.0016317
MRK,167.0712167
HPQ,266.4680223
AA,306.2054036
AXP,350.4933759
PG,676.4064522
BAC,815.7665988
JPM,1278.206592
BA,1290.283585
