Date,Open,High,Low,Close,Volume,Adj Close
9/13/2011,110.68,111.37,109.82,110.92,10836700,102.85
9/14/2011,111.49,113.83,109.87,112.4,14634500,104.23
9/15/2011,113.43,114.33,112.83,114.26,9646000,105.95
9/16/2011,114.61,115.13,113.81,114.86,12330800,106.7
9/19/2011,113.1,114.22,112.29,113.72,9727400,105.64
9/20/2011,114.26,115.26,113.48,113.88,8070700,105.79
9/21/2011,113.93,114.23,110.88,110.95,14933100,103.07
9/22/2011,107.95,108.4,105.72,107.07,19744500,99.47
9/23/2011,106.44,107.87,106.13,107.45,12056800,99.82
9/26/2011,108.41,110.33,107.48,110.24,11476000,102.41
9/27/2011,112.41,113.45,111.09,111.71,13564400,103.78
9/28/2011,112.1,112.96,109.74,109.83,11260200,102.03
9/29/2011,111.87,112.5,109.43,111.38,13212200,103.47
9/30/2011,109.81,111.16,108.87,108.93,10338600,101.19
10/3/2011,108.21,109.61,106.3,106.36,13520400,98.81
10/4/2011,105.08,108.09,103.84,107.72,18100000,100.07
10/5/2011,107.85,109.41,107.26,109.28,9967000,101.52
10/6/2011,109.3,111.21,108.47,111.09,8534300,103.2
10/7/2011,111.87,112.21,110.38,111.02,10022000,103.14
10/10/2011,112.6,114.24,112.59,114.21,7176500,106.1
10/11/2011,113.62,114.35,113.53,114.01,7836000,105.91
10/12/2011,114.77,116.12,114.41,114.99,7855800,106.82
10/13/2011,114.53,115.01,113.64,114.66,5493900,106.52
10/14/2011,115.82,116.35,115.16,116.34,5256900,108.08
10/17/2011,115.84,115.88,113.64,113.9,8397900,105.81
10/18/2011,113.54,116.42,112.83,115.51,11694400,107.31
10/19/2011,115.47,116.25,114.58,114.95,15286300,106.79
10/20/2011,115.07,115.77,113.84,115.33,7944500,107.14
10/21/2011,116.45,117.88,116.43,117.85,13012000,109.66
10/24/2011,118.17,119.16,118.01,118.88,8407500,110.62
10/25/2011,118.22,118.36,116.57,116.79,9405200,108.67
10/26/2011,118.38,118.66,116.68,118.41,9938700,110.18
10/27/2011,121.08,122.58,120.45,121.94,12948500,113.46
10/28/2011,121.58,122.24,121.36,122.04,6666900,113.56
10/31/2011,120.75,120.92,119.27,119.34,13398600,111.04
11/1/2011,116.9,117.67,116.03,116.38,15120600,108.29
11/2/2011,117.8,118.52,117.17,118.13,7605000,109.92
11/3/2011,119.23,120.41,118.16,120.19,12007500,111.83
11/4/2011,119.4,119.68,118.24,119.6,7021900,111.29
11/7/2011,119.52,120.5,118.55,120.45,8694400,112.08
11/8/2011,121.01,121.75,119.9,121.59,7383200,113.14
11/9/2011,119.33,119.67,117.24,117.69,12096200,109.51
11/10/2011,118.96,119.55,117.88,118.89,9960400,110.62
11/11/2011,120.24,121.71,120.22,121.53,7260300,113.08
11/14/2011,121.33,121.57,120.18,120.71,7391200,112.32
11/15/2011,120.38,121.58,119.93,120.87,6467700,112.47
11/16/2011,119.87,121.14,118.91,119.1,7142200,110.82
11/17/2011,119.06,119.51,116.79,117.83,10984300,109.64
11/18/2011,117.96,118.3,117.29,117.73,8307400,109.81
11/21/2011,116.11,116.32,114.28,115.16,18829600,107.41
11/22/2011,114.98,115.53,114.13,114.74,8396900,107.02
11/23/2011,113.75,113.89,112.33,112.33,7988400,104.77
11/25/2011,112.28,113.46,112.14,112.14,3532100,104.6
11/28/2011,114.78,115.48,114.31,115.1,6666100,107.36
11/29/2011,115.32,116.18,115.11,115.56,5325400,107.79
11/30/2011,118.41,120.39,118.41,120.19,11581500,112.11
12/1/2011,120.01,120.55,119.66,120.13,5437700,112.05
12/2/2011,121.22,121.4,120,120.06,5584400,111.98
12/5/2011,121.77,121.85,120.21,120.95,6285400,112.81
12/6/2011,120.96,122.09,120.68,121.39,7062300,113.22
12/7/2011,121.06,122.57,120.58,122.07,9026700,113.86
12/8/2011,121.5,121.81,119.64,119.94,9595600,111.87
12/9/2011,120.47,122.11,120.41,121.78,8999200,113.59
12/12/2011,120.91,120.96,119.38,120.24,6291500,112.15
12/13/2011,120.91,121.49,119.05,119.51,7761800,111.47
12/14/2011,119.08,119.49,117.91,118.32,10062700,110.36
12/15/2011,119.59,119.75,118.58,118.81,5261400,110.82
12/16/2011,119.1,119.4,117.89,118.22,7758400,110.6
12/19/2011,118.65,118.98,117.05,117.36,7977500,109.79
12/20/2011,119.11,120.88,119.07,120.68,7867300,112.9
12/21/2011,120.8,120.87,119.69,120.81,6679800,113.02
12/22/2011,121.14,121.55,120.91,121.53,4202800,113.7
12/23/2011,121.7,122.68,121.5,122.63,2281300,114.73
12/27/2011,122.48,123,122.4,122.67,3878700,114.76
12/28/2011,122.66,122.72,121.13,121.25,3871400,113.43
12/29/2011,121.52,122.68,121.46,122.52,5133600,114.62
12/30/2011,122.33,122.63,121.84,121.85,4734000,114
1/3/2012,123.94,124.53,123.61,123.63,7175100,115.66
1/4/2012,123.4,124.05,123.11,123.97,7625200,115.98
1/5/2012,123.46,124.11,122.59,123.95,8678900,115.96
1/6/2012,124.08,124.08,123.14,123.53,7488600,115.57
1/9/2012,123.69,123.91,123.14,123.66,5881800,115.69
1/10/2012,124.88,125,124.27,124.38,5274400,116.36
1/11/2012,124.04,124.45,123.8,124.29,4890300,116.28
1/12/2012,124.5,124.67,123.66,124.53,5591300,116.5
1/13/2012,123.71,124.16,122.92,124.16,6392100,116.16
1/17/2012,125.04,125.57,124.46,124.62,5348800,116.59
1/18/2012,124.53,125.72,124.41,125.62,6473000,117.52
1/19/2012,125.99,126.18,125.52,126.17,8095300,118.04
1/20/2012,126.04,126.96,125.95,126.96,6995400,118.93
1/23/2012,126.89,127.36,126.38,126.81,5166800,118.79
1/24/2012,126.1,126.55,125.87,126.43,4798200,118.44
1/25/2012,126.06,127.52,125.47,127.25,9642500,119.2
1/26/2012,127.85,128.13,126.65,127.06,5902300,119.03
1/27/2012,126.47,126.76,126.01,126.45,6136400,118.45
1/30/2012,125.39,126.31,125,126.23,5910600,118.25
1/31/2012,126.88,126.92,125.38,126.07,5951700,118.1
2/1/2012,127.07,127.59,126.77,126.91,9891000,118.89
2/2/2012,127.02,127.16,126.48,126.84,4531500,118.82
2/3/2012,128.04,128.49,127.83,128.37,8654000,120.25
2/6/2012,127.83,128.19,127.68,128.12,3852400,120.02
2/7/2012,127.95,128.76,127.55,128.51,5739300,120.38
2/8/2012,128.62,128.8,128.03,128.71,4884400,120.57
2/9/2012,128.96,129.12,128.3,128.76,5416600,120.62
2/10/2012,127.76,127.92,127.3,127.85,6380600,119.77
2/13/2012,128.68,128.77,128.08,128.59,4654100,120.46
2/14/2012,128.38,128.69,127.78,128.66,5608500,120.52
2/15/2012,129,129.04,127.57,127.86,9589200,119.78
2/16/2012,127.98,129.18,127.95,129.07,8699000,120.91
2/17/2012,129.31,129.39,128.86,129.23,5765200,121.37
2/21/2012,129.62,129.75,128.96,129.35,6589200,121.48
2/22/2012,129.23,129.5,128.85,129.14,6092200,121.29
2/23/2012,128.99,129.69,128.55,129.58,12890500,121.7
2/24/2012,129.77,129.9,129.25,129.62,3769100,121.74
2/27/2012,128.93,130.04,128.57,129.66,5778600,121.77
2/28/2012,129.64,130.04,129.34,129.86,4953700,121.96
2/29/2012,130.02,130.37,129.09,129.29,7724200,121.43
3/1/2012,129.6,130.16,129.23,129.57,6684300,121.69
3/2/2012,129.54,129.79,129.08,129.55,3818700,121.67
3/5/2012,129.42,129.59,128.64,129.42,5286400,121.55
3/6/2012,127.93,129.46,127.18,127.45,14410100,119.7
3/7/2012,127.64,128.45,127.46,128.23,5736200,120.43
3/8/2012,128.82,129.27,128.55,128.92,4417000,121.08
3/9/2012,129.22,129.59,128.94,129.15,6248400,121.3
3/12/2012,129.17,129.67,129.1,129.46,5197000,121.59
3/13/2012,130.05,131.77,129.85,131.68,8699500,123.67
3/14/2012,131.79,132.17,131.62,131.88,5124600,123.86
3/15/2012,132.01,132.49,131.67,132.41,5716900,124.36
3/16/2012,132.53,132.61,132.02,132.05,5047200,124.26
3/19/2012,131.91,132.4,131.78,132.07,4424000,124.28
3/20/2012,131.36,131.7,130.92,131.38,5403700,123.63
3/21/2012,131.53,131.61,130.81,130.99,5031900,123.26
3/22/2012,130.24,130.55,129.86,130.17,6987900,122.49
3/23/2012,130.22,130.71,129.71,130.6,4373300,122.89
3/26/2012,131.39,132.14,131.34,132.09,4991500,124.3
3/27/2012,132.22,132.35,131.65,131.67,5777300,123.9
3/28/2012,131.73,131.86,130.41,130.98,5293700,123.25
3/29/2012,130.27,131.24,130.04,131.13,4487400,123.39
3/30/2012,131.71,131.97,131.18,131.8,4218500,124.02
4/2/2012,131.56,132.68,131.23,132.3,8683800,124.49
4/3/2012,132.15,132.4,131.05,131.67,6098700,123.9
4/4/2012,130.66,130.77,129.95,130.51,10402500,122.81
4/5/2012,130.1,130.71,129.93,130.39,4179800,122.7
4/9/2012,128.96,129.59,128.84,129.12,5360200,121.5
4/10/2012,128.87,129.07,126.92,127.01,12912700,119.52
4/11/2012,128.17,128.29,127.74,127.85,5603300,120.31
4/12/2012,128.12,129.79,128.04,129.72,7164600,122.07
4/13/2012,129.32,129.36,128.27,128.4,8826800,120.82
4/16/2012,129.23,129.7,128.68,129.07,7503100,121.45
4/17/2012,129.83,131.13,129.81,130.94,6290900,123.21
4/18/2012,130.27,130.8,130.08,130.15,5057100,122.47
4/19/2012,130.23,130.67,128.82,129.54,8957000,121.9
4/20/2012,129.96,130.53,129.9,129.98,5686800,122.45
4/23/2012,128.74,129.08,128.16,129.02,5180000,121.55
4/24/2012,129.27,130.23,129.26,129.72,4418700,122.21
4/25/2012,130.5,130.83,130.11,130.64,7342000,123.07
4/26/2012,130.56,132.03,130.49,131.85,4577100,124.21
4/27/2012,132.09,132.41,131.66,132,3969500,124.35
4/30/2012,131.81,132.02,131.49,131.8,3670500,124.17
5/1/2012,131.85,133.14,131.4,132.53,5453200,124.85
5/2/2012,132.04,132.51,131.65,132.4,3746000,124.73
5/3/2012,132.41,132.58,131.5,131.81,5043100,124.18
5/4/2012,131.13,131.32,129.97,130.09,5934300,122.56
5/7/2012,129.5,130.25,129.45,129.84,4040500,122.32
5/8/2012,129.17,129.33,127.91,129.08,7641700,121.6
5/9/2012,128,129.12,127.38,128.34,11921700,120.91
5/10/2012,128.81,129.28,128.21,128.44,5325000,121
5/11/2012,127.8,129.16,127.73,128.18,3673800,120.76
5/14/2012,127.18,127.69,126.6,126.95,6069000,119.6
5/15/2012,126.82,127.59,126.07,126.31,6713000,118.99
5/16/2012,126.78,127.37,126.13,126.18,6043200,118.87
5/17/2012,126.21,126.25,124.55,124.57,8985300,117.36
5/18/2012,124.53,124.65,123.09,123.31,10861600,116.57
5/21/2012,123.69,124.81,123.44,124.81,5384900,117.98
5/22/2012,124.9,125.48,124.19,124.83,9856100,118
5/23/2012,123.95,124.8,122.82,124.71,8600000,117.89
5/24/2012,124.92,125.16,123.96,125.12,7043000,118.28
5/25/2012,124.93,125.1,123.97,124.26,6725100,117.46
5/29/2012,125.23,125.92,124.9,125.6,6828700,118.73
5/30/2012,124.53,124.61,123.74,123.99,6874300,117.21
5/31/2012,124.02,124.74,123.01,123.7,7793500,116.93
6/1/2012,122.13,122.42,120.91,121.01,11815100,114.39
6/4/2012,121.09,121.28,120.19,120.78,6369000,114.17
6/5/2012,120.64,121.32,120.52,121.09,6619900,114.47
6/6/2012,121.99,123.99,121.95,123.93,6138400,117.15
6/7/2012,125.17,125.43,124.26,124.52,8806300,117.71
6/8/2012,124.12,125.43,123.86,125.43,4432700,118.57
6/11/2012,126.38,126.49,123.85,123.98,7232100,117.2
6/12/2012,124.4,125.66,124.04,125.59,4923700,118.72
6/13/2012,125.34,125.94,124.48,124.89,4687100,118.06
6/14/2012,125.12,126.94,124.95,126.37,8162700,119.46
6/15/2012,126.77,127.48,126.64,127.34,6268400,120.59
6/18/2012,126.8,127.54,126.65,127.13,4568500,120.39
6/19/2012,127.73,128.71,127.51,128.06,3869500,121.27
6/20/2012,128.12,128.49,127.11,127.96,9212800,121.17
6/21/2012,128.15,128.34,125.34,125.44,7702600,118.79
6/22/2012,126.13,126.48,125.78,126.23,5295800,119.53
6/25/2012,125.06,125.09,124.32,124.76,5922300,118.14
6/26/2012,125.03,125.51,124.25,125.08,7551600,118.45
6/27/2012,125.4,126.23,125.32,126.01,3717100,119.33
6/28/2012,125.02,125.86,124.25,125.8,6460100,119.13
6/29/2012,127.75,128.57,127.44,128.45,5844400,121.64
7/2/2012,128.62,128.77,127.69,128.36,3837000,121.55
7/3/2012,128.37,129.23,128.24,129.15,2717700,122.3
7/5/2012,128.62,129.41,128.3,128.78,6637500,121.95
7/6/2012,127.79,127.81,126.87,127.57,4341400,120.8
7/9/2012,127.42,127.5,126.71,127.24,4503800,120.49
7/10/2012,127.96,128.14,125.91,126.35,6730900,119.65
7/11/2012,126.43,126.49,125.19,125.91,6839500,119.23
7/12/2012,125.21,126.16,124.77,125.57,4412400,118.91
7/13/2012,125.92,127.71,125.86,127.62,3942000,120.85
7/16/2012,127.25,127.51,126.75,127.12,1991700,120.38
7/17/2012,127.53,128.15,126.29,127.82,3326900,121.04
7/18/2012,127.49,129.15,127.43,128.96,3099300,122.12
7/19/2012,129.27,129.71,128.81,129.32,3845000,122.46
7/20/2012,128.35,128.66,127.81,128.04,7435600,121.45
7/23/2012,126.02,127.18,125.53,126.91,4647900,120.37
7/24/2012,126.93,127.01,124.94,125.86,7077400,119.38
7/25/2012,126.6,127.04,126,126.51,3872300,119.99
7/26/2012,128.17,129.03,127.93,128.58,8074000,121.96
7/27/2012,129.02,130.89,128.98,130.54,7463900,123.82
7/30/2012,130.31,130.99,130.12,130.4,4235800,123.68
7/31/2012,130.25,130.53,129.69,129.69,4783400,123.01
8/1/2012,130.47,130.5,129.18,129.45,5770000,122.78
8/2/2012,128.66,129.29,127.51,128.54,10915200,121.92
8/3/2012,130.06,131.07,129.88,130.73,7768300,124
8/6/2012,130.94,131.61,130.88,130.9,4572700,124.16
8/7/2012,131.32,131.89,131.29,131.38,3584500,124.61
8/8/2012,130.94,131.84,130.89,131.55,3003900,124.77
8/9/2012,131.5,131.87,131.11,131.57,3355100,124.79
8/10/2012,131.15,131.95,130.79,131.93,4410400,125.14
8/13/2012,131.74,131.9,131.02,131.62,3986700,124.84
8/14/2012,132.05,132.16,131.32,131.66,3421500,124.88
8/15/2012,131.51,131.99,131.44,131.72,2834800,124.94
8/16/2012,131.77,132.75,131.5,132.57,5340400,125.74
8/17/2012,132.29,132.52,132.19,132.42,2484300,125.93
8/20/2012,132.19,132.47,131.99,132.38,2266700,125.89
8/21/2012,132.57,133.02,131.57,131.77,4094500,125.31
8/22/2012,131.57,131.8,130.94,131.47,4496200,125.03
8/23/2012,131.26,131.29,130.2,130.38,4159600,123.99
8/24/2012,130.21,131.56,130.06,131.38,4202400,124.94
8/27/2012,131.42,131.57,130.95,131.06,1806500,124.64
8/28/2012,130.75,131.3,130.6,130.86,3028000,124.45
8/29/2012,130.87,131.28,130.63,130.92,2400400,124.5
8/30/2012,130.38,130.39,129.65,129.92,4120700,123.55
8/31/2012,130.64,131.4,130.04,130.88,5447700,124.47
9/4/2012,130.74,130.8,129.63,130.23,4106900,123.85
9/5/2012,130.37,130.83,130.04,130.37,2828800,123.98
9/6/2012,131.16,132.83,131.16,132.82,5559400,126.31
9/7/2012,132.89,133.09,132.57,132.94,4827700,126.43
9/10/2012,132.77,133.16,132.42,132.48,2296800,125.99
9/11/2012,132.6,133.45,132.59,133.09,2824400,126.57
9/12/2012,133.46,133.65,133.08,133.37,1953900,126.83
9/13/2012,133.27,135.71,133.21,135.39,6975700,128.76
9/14/2012,135.62,136.48,135.41,135.86,5186100,129.2
9/17/2012,135.57,135.88,135.24,135.53,2606500,128.89
9/18/2012,135.15,135.79,135.15,135.61,3375400,128.97
9/19/2012,135.85,136.24,135.55,135.73,3080800,129.08
9/20/2012,135.2,135.98,135,135.95,6949700,129.29
9/21/2012,136.21,136.24,135.4,135.47,5318100,129.1
9/24/2012,134.92,135.73,134.88,135.32,2706900,128.96
9/25/2012,135.53,135.9,134.28,134.34,6292300,128.02
9/26/2012,134.37,134.51,133.74,133.9,5447700,127.6
9/27/2012,134.44,134.94,133.85,134.6,4975500,128.27
9/28/2012,133.92,134.48,133.36,134.05,4565400,127.75
10/1/2012,134.62,135.69,134.53,134.78,4854000,128.44
10/2/2012,135.11,135.38,133.94,134.48,6269100,128.16
10/3/2012,134.75,135.11,134.1,134.68,3319800,128.35
10/4/2012,135.15,135.71,134.96,135.52,3911800,129.15
10/5/2012,136.09,136.44,135.48,135.96,4560300,129.57
10/8/2012,135.4,135.86,135.32,135.65,2405000,129.27
10/9/2012,135.42,135.74,134.55,134.59,6034700,128.26
10/10/2012,134.4,134.45,133.07,133.28,10138700,127.01
10/11/2012,133.91,134.1,133.08,133.13,3669100,126.87
10/12/2012,133.26,133.83,132.75,133.13,3271200,126.87
10/15/2012,133.34,134.19,133.06,134.02,2641800,127.72
